Parameters:
  nodes               (unsigned)          1
Options:
  -l, --minblocksize  (bytes)             128
  -u, --maxblocksize  (bytes)             2048
nsteps: 4
Nodes, Procs, Round, NBytes, Blocksize, Algo, Rank, Ttotal, Tmerge, Tcomm
blocksize: 128
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake4, 4, 3.96669e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake4, 5, 4.12762e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake4, 6, 3.74317e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake4, 7, 4.15519e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake4, 8, 3.73647e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake4, 9, 3.618e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake4, 10, 3.58373e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake4, 11, 3.92497e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake8, 0, 3.82736e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake8, 1, 3.61055e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake8, 2, 3.63141e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake8, 3, 3.47868e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake8, 4, 3.8214e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake8, 5, 4.11347e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake8, 6, 4.21107e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake8, 7, 3.72306e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake8, 8, 3.63216e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake8, 9, 4.39957e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake8, 10, 3.89069e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake8, 11, 3.72976e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake16, 0, 3.2343e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake16, 1, 3.58298e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake16, 2, 3.38778e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake16, 3, 3.27602e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake16, 4, 3.38703e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake16, 5, 3.38703e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake16, 6, 3.38778e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake16, 7, 2.89232e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake16, 8, 3.48538e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake16, 9, 3.38778e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake16, 10, 3.48464e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake16, 11, 3.37362e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeOneFactor4, 0, 3.86909e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeOneFactor4, 1, 4.02927e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeOneFactor4, 2, 3.6113e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeOneFactor4, 3, 3.39448e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeOneFactor4, 4, 3.85493e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeOneFactor4, 5, 4.0859e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeOneFactor4, 6, 3.57553e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeOneFactor4, 7, 4.19021e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeOneFactor4, 8, 3.68059e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeOneFactor4, 9, 3.79309e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeOneFactor4, 11, 3.9883e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeOneFactor4, 10, 5.71981e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeOneFactor8, 1, 4.76316e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeOneFactor8, 3, 4.60967e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeOneFactor8, 4, 5.11259e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeOneFactor8, 5, 4.372e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeOneFactor8, 6, 3.8974e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeOneFactor8, 7, 3.66643e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeOneFactor8, 8, 4.1768e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeOneFactor8, 9, 3.91901e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeOneFactor8, 10, 4.21852e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeOneFactor8, 11, 3.82736e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeOneFactor8, 0, 4.74229e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeOneFactor8, 2, 4.78402e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeOneFactor16, 0, 3.65302e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeOneFactor16, 1, 3.2261e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeOneFactor16, 2, 3.21269e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeOneFactor16, 3, 3.23355e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeOneFactor16, 4, 3.52785e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeOneFactor16, 5, 3.5271e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeOneFactor16, 6, 3.1434e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeOneFactor16, 7, 3.27602e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeOneFactor16, 8, 3.49209e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeOneFactor16, 9, 3.49879e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeOneFactor16, 10, 3.17022e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeOneFactor16, 11, 3.1434e-05, 0, 0
1, 12, 1, 18432, 128, AlltoAll, 0, 4.75645e-05, 0, 0
1, 12, 1, 18432, 128, AlltoAll, 1, 4.47035e-05, 0, 0
1, 12, 1, 18432, 128, AlltoAll, 2, 3.89069e-05, 0, 0
1, 12, 1, 18432, 128, AlltoAll, 3, 3.70219e-05, 0, 0
1, 12, 1, 18432, 128, AlltoAll, 4, 4.17605e-05, 0, 0
1, 12, 1, 18432, 128, AlltoAll, 5, 4.1768e-05, 0, 0
1, 12, 1, 18432, 128, AlltoAll, 6, 3.98755e-05, 0, 0
1, 12, 1, 18432, 128, AlltoAll, 7, 4.17605e-05, 0, 0
1, 12, 1, 18432, 128, AlltoAll, 8, 4.65885e-05, 0, 0
1, 12, 1, 18432, 128, AlltoAll, 9, 3.98085e-05, 0, 0
1, 12, 1, 18432, 128, AlltoAll, 10, 3.79905e-05, 0, 0
1, 12, 1, 18432, 128, AlltoAll, 11, 3.54052e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseFlatHandshake, 0, 3.03835e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseFlatHandshake, 1, 2.98247e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseFlatHandshake, 2, 3.51965e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseFlatHandshake, 3, 3.22685e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseFlatHandshake, 4, 3.1352e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseFlatHandshake, 5, 3.13595e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseFlatHandshake, 6, 3.13595e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseFlatHandshake, 7, 2.98247e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseFlatHandshake, 8, 3.13595e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseFlatHandshake, 9, 3.13595e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseFlatHandshake, 10, 3.13595e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseFlatHandshake, 11, 3.23355e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseOneFactor, 0, 3.70815e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseOneFactor, 1, 3.15681e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseOneFactor, 2, 2.96161e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseOneFactor, 3, 3.54126e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseOneFactor, 4, 3.43621e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseOneFactor, 5, 3.44962e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseOneFactor, 6, 4.07919e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseOneFactor, 7, 3.49954e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseOneFactor, 8, 3.24771e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseOneFactor, 9, 3.05921e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseOneFactor, 10, 3.0525e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseOneFactor, 11, 3.33861e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake4, 0, 3.995e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake4, 1, 3.76478e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake4, 2, 4.05759e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake4, 3, 4.06504e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake4, 4, 3.86238e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake4, 7, 3.76403e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake4, 8, 3.67388e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake4, 9, 3.77819e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake4, 10, 3.74392e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake4, 11, 3.70145e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake4, 5, 4.01586e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake4, 6, 4.10601e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake8, 0, 4.2811e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake8, 1, 3.51295e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake8, 2, 3.995e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake8, 3, 3.70145e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake8, 4, 3.89069e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake8, 5, 3.86983e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake8, 6, 4.15519e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake8, 7, 3.8065e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake8, 8, 3.60385e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake8, 9, 3.61055e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake8, 10, 3.51295e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake8, 11, 3.70219e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake16, 0, 3.28198e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake16, 1, 2.98247e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake16, 2, 3.00333e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake16, 3, 3.1285e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake16, 4, 3.35947e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake16, 5, 3.35202e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake16, 6, 3.55542e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake16, 8, 2.88486e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake16, 9, 3.01003e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake16, 10, 3.26112e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake16, 11, 3.39448e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake16, 7, 3.35127e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeOneFactor4, 0, 4.07845e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeOneFactor4, 1, 3.82736e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeOneFactor4, 2, 3.88324e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeOneFactor4, 3, 3.48538e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeOneFactor4, 4, 3.93912e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeOneFactor4, 5, 4.12762e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeOneFactor4, 6, 4.21107e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeOneFactor4, 7, 4.09931e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeOneFactor4, 8, 4.32357e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeOneFactor4, 9, 3.74392e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeOneFactor4, 10, 4.54634e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeOneFactor4, 11, 3.77819e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeOneFactor8, 0, 3.8892e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeOneFactor8, 1, 3.37288e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeOneFactor8, 2, 3.60385e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeOneFactor8, 3, 3.8974e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeOneFactor8, 4, 3.77148e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeOneFactor8, 5, 3.84226e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeOneFactor8, 6, 3.8974e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeOneFactor8, 7, 3.68059e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeOneFactor8, 8, 3.70219e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeOneFactor8, 9, 3.93167e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeOneFactor8, 10, 3.88995e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeOneFactor8, 11, 3.66643e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeOneFactor16, 0, 3.34531e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeOneFactor16, 1, 2.91914e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeOneFactor16, 2, 3.4079e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeOneFactor16, 3, 3.63886e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeOneFactor16, 4, 3.63067e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeOneFactor16, 6, 3.2559e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeOneFactor16, 7, 3.35351e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeOneFactor16, 8, 3.10838e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeOneFactor16, 9, 2.96012e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeOneFactor16, 10, 3.03164e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeOneFactor16, 11, 3.47868e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeOneFactor16, 5, 3.44291e-05, 0, 0
1, 12, 1, 18432, 128, AlltoAll, 0, 3.9883e-05, 0, 0
1, 12, 1, 18432, 128, AlltoAll, 1, 3.2261e-05, 0, 0
1, 12, 1, 18432, 128, AlltoAll, 2, 4.08515e-05, 0, 0
1, 12, 1, 18432, 128, AlltoAll, 3, 3.70219e-05, 0, 0
1, 12, 1, 18432, 128, AlltoAll, 4, 3.61055e-05, 0, 0
1, 12, 1, 18432, 128, AlltoAll, 5, 3.80054e-05, 0, 0
1, 12, 1, 18432, 128, AlltoAll, 6, 3.50624e-05, 0, 0
1, 12, 1, 18432, 128, AlltoAll, 7, 3.99426e-05, 0, 0
1, 12, 1, 18432, 128, AlltoAll, 8, 4.1835e-05, 0, 0
1, 12, 1, 18432, 128, AlltoAll, 9, 3.7998e-05, 0, 0
1, 12, 1, 18432, 128, AlltoAll, 10, 3.70145e-05, 0, 0
1, 12, 1, 18432, 128, AlltoAll, 11, 3.61055e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseFlatHandshake, 0, 6.43879e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseFlatHandshake, 1, 6.1743e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseFlatHandshake, 2, 7.27773e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseFlatHandshake, 3, 7.15181e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseFlatHandshake, 4, 6.82324e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseFlatHandshake, 5, 7.0259e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseFlatHandshake, 6, 6.58631e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseFlatHandshake, 7, 6.7465e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseFlatHandshake, 8, 6.41122e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseFlatHandshake, 9, 6.15343e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseFlatHandshake, 10, 5.99176e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseFlatHandshake, 11, 6.0901e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseOneFactor, 0, 2.92659e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseOneFactor, 1, 2.87071e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseOneFactor, 2, 3.22014e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseOneFactor, 3, 3.16352e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseOneFactor, 4, 3.02419e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseOneFactor, 5, 3.08752e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseOneFactor, 6, 3.47123e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseOneFactor, 7, 2.87071e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseOneFactor, 8, 2.67476e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseOneFactor, 9, 3.02419e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseOneFactor, 10, 3.08678e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseOneFactor, 11, 3.02419e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake4, 0, 4.10005e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake4, 1, 4.33698e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake4, 2, 3.86983e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake4, 3, 4.29526e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake4, 4, 4.13433e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake4, 5, 4.33028e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake4, 6, 4.13433e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake4, 7, 4.29526e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake4, 8, 4.23864e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake4, 9, 4.03672e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake4, 10, 4.06429e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake4, 11, 4.07845e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake8, 2, 3.97488e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake8, 3, 3.59043e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake8, 4, 4.24013e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake8, 5, 4.23864e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake8, 6, 3.8974e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake8, 7, 3.49954e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake8, 8, 4.07174e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake8, 9, 4.04343e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake8, 11, 4.0926e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake8, 0, 6.21527e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake8, 1, 5.38528e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake8, 10, 6.3628e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake16, 6, 3.39448e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake16, 7, 3.36692e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake16, 8, 3.33115e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake16, 9, 3.3319e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake16, 10, 3.58373e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake16, 11, 3.33115e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake16, 0, 4.18276e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake16, 1, 3.97339e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake16, 2, 4.26024e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake16, 3, 4.05088e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake16, 4, 4.02927e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeFlatHandshake16, 5, 4.00841e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeOneFactor4, 0, 4.13507e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeOneFactor4, 1, 3.81321e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeOneFactor4, 2, 3.81246e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeOneFactor4, 3, 3.44291e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeOneFactor4, 4, 4.07174e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeOneFactor4, 6, 3.97488e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeOneFactor4, 8, 3.55542e-05, 0, 0
1, 12, 1, 18432, 128, ScatteredPairwiseWaitsomeOneFactor4, 9, 3.77819e-05, 0, 0
